Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90
sau_simplex.10.fq.seed2.ngs	15	15	14	11	7	6	2846591	2846591	2843060	2818900	2751146	2716415	15	786030	2846591	2847214	32.82	32.83	687357	687357	285487	285487	520689.9	520576.0	2	2	6	6	0	0	0	2	0	0	0	1 + 0 part	14062	99.341	1.001	0.00	2.15	3.46	786026	2832108	687273	687273	285487	285487	520496.4	520382.5	2	2	6	6
sau_simplex.10.fq.seed2.ont	15	15	14	11	7	6	2847227	2847227	2843492	2819324	2751573	2716847	15	786409	2847227	2847214	32.82	32.83	687366	687366	285469	285469	520800.2	520802.5	2	2	6	6	0	0	0	0	0	0	0	1 + 0 part	14058	99.341	1.002	0.00	21.07	28.81	786408	2832759	687282	687282	285469	285469	520608.3	520610.7	2	2	6	6
sau_simplex.10.fq.seed3.ngs	14	14	14	14	11	10	2845995	2845995	2845995	2845995	2803763	2755825	14	649517	2845995	2847214	32.78	32.83	374880	374880	111972	111972	386653.0	386487.5	3	3	9	9	1	1	238060	0	0	0	0	1 + 0 part	13942	99.358	1.001	0.00	3.21	2.19	649464	2831855	374815	374815	111971	111971	377452.0	377290.4	3	3	9	9
sau_simplex.10.fq.seed3.ont	14	14	14	14	11	10	2845882	2845882	2845882	2845882	2803659	2755731	14	649519	2845882	2847214	32.78	32.83	374880	374880	111972	111972	386650.5	386469.6	3	3	9	9	1	1	238051	0	0	0	0	1 + 0 part	13933	99.358	1.001	0.00	19.78	23.52	649466	2831751	374815	374815	111971	111971	377449.7	377273.1	3	3	9	9
sau_simplex.10.fq.seed4.ngs	22	22	21	20	11	7	2775485	2775485	2774181	2767808	2635665	2473995	22	1055669	2775485	2847214	32.67	32.83	445453	445453	49845	47508	555786.2	541784.4	2	2	8	9	0	0	0	0	0	0	1	0 + 2 part	30878	96.324	1.001	0.00	1.79	1.86	1055669	2744496	445453	445453	49845	47508	555104.5	541120.0	2	2	8	9
sau_simplex.10.fq.seed4.ont	22	22	21	20	11	7	2775594	2775594	2774295	2767899	2635783	2474130	22	1055884	2775594	2847214	32.67	32.83	445435	445435	49832	47501	555910.3	541926.7	2	2	8	9	0	0	0	0	0	0	1	1 + 2 part	32178	96.279	1.001	0.00	17.64	25.37	1055637	2743043	445435	445435	49832	47501	555040.0	541078.3	2	2	8	9
sau_simplex.10.fq.seed5.ngs	17	17	16	13	13	12	2838468	2838468	2835478	2814971	2814971	2786309	17	417938	2838468	2847214	32.85	32.83	263273	263273	176999	176999	273488.9	272648.8	5	5	10	10	0	0	0	1	0	0	0	0 + 3 part	16880	98.992	1.001	0.00	4.47	2.52	402367	2820447	263273	263273	176979	176979	268761.6	267936.0	5	5	10	10
sau_simplex.10.fq.seed5.ont	17	17	16	13	13	12	2838791	2838791	2835805	2815190	2815190	2786529	17	418071	2838791	2847214	32.84	32.83	263319	263319	177010	177010	273509.3	272700.1	5	5	10	10	0	0	0	1	0	0	0	0 + 3 part	16917	98.999	1.001	0.00	21.41	24.14	402394	2820694	263269	263269	177003	177003	268746.4	267951.4	5	5	10	10
sau_simplex.110.fq.seed1.ngs	2	2	2	2	2	1	2873796	2873796	2873796	2873796	2873796	2847223	2	2847223	2873796	2847214	32.80	32.83	2847223	2847223	2847223	2847223	2821141.4	2847480.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24626	100.000	1.001	0.00	0.00	0.42	2847222	2849169	2847222	2847222	2847222	2847222	2820894.4	2847230.7	1	1	1	1
sau_simplex.110.fq.seed1.ont	4	4	4	2	2	1	2885380	2885380	2885380	2873784	2873784	2847211	4	2847211	2885380	2847214	32.87	32.83	2847211	2847211	2847211	2847211	2809814.9	2847479.6	1	1	1	1	0	0	0	0	0	0	1	2 + 1 part	36222	100.000	1.001	0.00	0.35	0.42	2847210	2849157	2847210	2847210	2847210	2847210	2809545.6	2847206.7	1	1	1	1
sau_simplex.110.fq.seed2.ngs	3	3	3	3	3	1	2906275	2906275	2906275	2906275	2906275	2847224	3	2847224	2906275	2847214	32.86	32.83	2847224	2847224	2847224	2847224	2789978.7	2847852.5	1	1	1	1	0	0	0	0	0	0	1	1 + 1 part	57104	100.000	1.001	0.00	0.00	0.42	2847223	2849170	2847223	2847223	2847223	2847223	2789371.5	2847232.7	1	1	1	1
sau_simplex.110.fq.seed2.ont	6	4	4	3	3	1	2917572	2916004	2916004	2906262	2906262	2847212	6	2847212	2917572	2847214	32.91	32.83	2847212	2847212	2847212	2847212	2779185.3	2847862.2	1	1	1	1	0	0	0	0	0	0	1	4 + 1 part	68413	100.000	1.001	0.00	0.28	0.49	2847211	2849158	2847211	2847211	2847211	2847211	2778547.5	2847208.7	1	1	1	1
sau_simplex.110.fq.seed3.ngs	2	2	2	2	2	1	2873801	2873801	2873801	2873801	2873801	2847228	2	2847228	2873801	2847214	32.80	32.83	2847228	2847228	2847228	2847228	2821146.4	2847490.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24626	100.000	1.001	0.00	0.00	0.46	2847208	2849155	2847208	2847208	2847208	2847208	2820861.7	2847202.7	1	1	1	1
sau_simplex.110.fq.seed3.ont	3	3	3	3	2	1	2887265	2887265	2887265	2887265	2873791	2847218	3	2847218	2887265	2847214	32.85	32.83	2847218	2847218	2847218	2847218	2808033.9	2847533.8	1	1	1	1	0	0	0	0	0	0	1	1 + 1 part	38100	100.000	1.001	0.00	0.28	0.39	2847198	2849145	2847198	2847198	2847198	2847198	2807687.7	2847182.7	1	1	1	1
sau_simplex.110.fq.seed4.ngs	3	3	3	2	2	1	2883366	2883366	2883366	2873795	2873795	2847222	3	2847222	2883366	2847214	32.83	32.83	2847222	2847222	2847222	2847222	2811807.7	2847510.2	1	1	1	1	0	0	0	0	0	0	1	1 + 1 part	34197	100.000	1.001	0.00	0.00	0.42	2847221	2849168	2847221	2847221	2847221	2847221	2811529.8	2847228.7	1	1	1	1
sau_simplex.110.fq.seed4.ont	8	8	6	3	3	1	2950112	2950112	2941844	2915280	2915280	2847211	8	2847211	2950112	2847214	33.03	32.83	2847211	2847211	2847211	2847211	2748815.1	2848157.0	1	1	1	1	0	0	0	0	0	0	1	6 + 1 part	100954	100.000	1.001	0.00	0.25	0.53	2847210	2849157	2847210	2847210	2847210	2847210	2747897.9	2847206.7	1	1	1	1
sau_simplex.110.fq.seed5.ngs	2	2	2	2	2	1	2873798	2873798	2873798	2873798	2873798	2847225	2	2847225	2873798	2847214	32.80	32.83	2847225	2847225	2847225	2847225	2821143.4	2847484.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24631	100.000	1.001	0.00	0.00	0.53	2847224	2849166	2847224	2847224	2847224	2847224	2820896.4	2847234.7	1	1	1	1
sau_simplex.110.fq.seed5.ont	9	9	8	6	4	1	2968548	2968548	2964956	2951448	2928009	2847213	9	2847213	2968548	2847214	33.12	32.83	2847213	2847213	2847213	2847213	2731701.0	2848112.4	1	1	1	1	0	0	0	0	0	0	1	7 + 1 part	119388	100.000	1.001	0.00	0.32	0.39	2847212	2849159	2847212	2847212	2847212	2847212	2730836.1	2847210.7	1	1	1	1
sau_simplex.120.fq.seed1.ngs	2	2	2	2	2	1	2873796	2873796	2873796	2873796	2873796	2847222	2	2847222	2873796	2847214	32.80	32.83	2847222	2847222	2847222	2847222	2821139.5	2847478.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24627	100.000	1.001	0.00	0.00	0.35	2847221	2849168	2847221	2847221	2847221	2847221	2820892.4	2847228.7	1	1	1	1
sau_simplex.120.fq.seed1.ont	5	5	5	2	2	1	2891492	2891492	2891492	2873783	2873783	2847210	5	2847210	2891492	2847214	32.86	32.83	2847210	2847210	2847210	2847210	2803886.5	2847490.7	1	1	1	1	0	0	0	0	0	0	1	3 + 1 part	42335	100.000	1.001	0.00	0.42	0.42	2847209	2849156	2847209	2847209	2847209	2847209	2803604.9	2847204.7	1	1	1	1
sau_simplex.120.fq.seed2.ngs	2	2	2	2	2	1	2873796	2873796	2873796	2873796	2873796	2847222	2	2847222	2873796	2847214	32.80	32.83	2847222	2847222	2847222	2847222	2821139.5	2847478.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24627	100.000	1.001	0.00	0.00	0.39	2847221	2849168	2847221	2847221	2847221	2847221	2820892.4	2847228.7	1	1	1	1
sau_simplex.120.fq.seed2.ont	8	6	5	3	3	1	2938499	2936972	2932455	2914073	2914073	2847211	8	2847211	2938499	2847214	33.00	32.83	2847211	2847211	2847211	2847211	2759616.7	2848093.2	1	1	1	1	0	0	0	0	0	0	1	6 + 1 part	89341	100.000	1.001	0.00	0.28	0.42	2847210	2849157	2847210	2847210	2847210	2847210	2758757.7	2847206.7	1	1	1	1
sau_simplex.120.fq.seed3.ngs	3	3	3	3	3	1	2906279	2906279	2906279	2906279	2906279	2847224	3	2847224	2906279	2847214	32.86	32.83	2847224	2847224	2847224	2847224	2789975.0	2847852.6	1	1	1	1	0	0	0	0	0	0	1	1 + 1 part	57108	99.999	1.001	0.00	0.00	0.42	2847204	2849151	2847204	2847204	2847204	2847204	2789330.5	2847194.7	1	1	1	1
sau_simplex.120.fq.seed3.ont	6	6	5	5	3	1	2945521	2945521	2942665	2942665	2906270	2847215	6	2847215	2945521	2847214	33.02	32.83	2847215	2847215	2847215	2847215	2753030.6	2848085.7	1	1	1	1	0	0	0	0	0	0	1	4 + 1 part	96359	99.999	1.001	0.00	0.28	0.46	2847195	2849142	2847195	2847195	2847195	2847195	2752151.9	2847176.7	1	1	1	1
sau_simplex.120.fq.seed4.ngs	3	3	3	2	2	1	2883368	2883368	2883368	2873796	2873796	2847222	3	2847222	2883368	2847214	32.83	32.83	2847222	2847222	2847222	2847222	2811805.8	2847510.2	1	1	1	1	0	0	0	0	0	0	1	1 + 1 part	34199	100.000	1.001	0.00	0.00	0.42	2847221	2849168	2847221	2847221	2847221	2847221	2811527.8	2847228.7	1	1	1	1
sau_simplex.120.fq.seed4.ont	8	8	6	3	2	1	2925988	2925988	2917720	2891153	2873782	2847209	8	2847209	2925988	2847214	33.01	32.83	2847209	2847209	2847209	2847209	2770989.1	2847654.2	1	1	1	1	0	0	0	0	0	0	1	6 + 1 part	76832	100.000	1.001	0.00	0.28	0.53	2847208	2849155	2847208	2847208	2847208	2847208	2770549.7	2847202.7	1	1	1	1
sau_simplex.120.fq.seed5.ngs	2	2	2	2	2	1	2873797	2873797	2873797	2873797	2873797	2847224	2	2847224	2873797	2847214	32.80	32.83	2847224	2847224	2847224	2847224	2821142.4	2847482.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24626	100.000	1.001	0.00	0.11	0.49	2847223	2849170	2847223	2847223	2847223	2847223	2820895.4	2847232.7	1	1	1	1
sau_simplex.120.fq.seed5.ont	8	8	7	5	3	1	2953919	2953919	2950327	2936764	2901909	2847212	8	2847212	2953919	2847214	33.09	32.83	2847212	2847212	2847212	2847212	2745119.9	2847998.7	1	1	1	1	0	0	0	0	0	0	1	6 + 1 part	104760	100.000	1.001	0.00	0.32	0.42	2847211	2849158	2847211	2847211	2847211	2847211	2744358.4	2847208.7	1	1	1	1
sau_simplex.20.fq.seed1.ngs	4	4	4	4	4	3	2869462	2869462	2869462	2869462	2869462	2842889	4	1398197	2869462	2847214	32.80	32.83	820233	820233	624459	624459	1051901.8	1060121.3	2	2	3	3	0	0	0	0	0	0	1	0 + 1 part	24626	99.849	1.001	0.00	2.43	1.51	1398197	2844835	820233	820233	624458	624458	1051655.9	1059873.5	2	2	3	3
sau_simplex.20.fq.seed1.ont	4	4	4	4	4	3	2869455	2869455	2869455	2869455	2869455	2842883	4	1398195	2869455	2847214	32.80	32.83	820227	820227	624461	624461	1051899.8	1060116.7	2	2	3	3	0	0	0	0	0	0	1	0 + 1 part	24625	99.849	1.001	0.00	3.97	3.37	1398195	2844829	820227	820227	624460	624460	1051654.0	1059869.0	2	2	3	3
sau_simplex.20.fq.seed2.ngs	3	3	2	2	2	1	2875470	2875470	2873794	2873794	2873794	2847221	3	2847221	2875470	2847214	32.79	32.83	2847221	2847221	2847221	2847221	2819496.1	2847477.0	1	1	1	1	0	0	0	0	0	0	0	1 + 1 part	26305	100.000	1.001	0.00	0.28	0.60	2847220	2849164	2847220	2847220	2847220	2847220	2819248.9	2847227.3	1	1	1	1
sau_simplex.20.fq.seed2.ont	3	3	2	2	2	1	2875472	2875472	2873797	2873797	2873797	2847225	3	2847225	2875472	2847214	32.79	32.83	2847225	2847225	2847225	2847225	2819502.0	2847485.0	1	1	1	1	0	0	0	0	0	0	0	1 + 1 part	26303	100.000	1.001	0.00	1.54	2.35	2847224	2849168	2847224	2847224	2847224	2847224	2819254.8	2847235.3	1	1	1	1
sau_simplex.20.fq.seed3.ngs	2	2	2	2	2	1	2873794	2873794	2873794	2873794	2873794	2847221	2	2847221	2873794	2847214	32.80	32.83	2847221	2847221	2847221	2847221	2821139.4	2847476.0	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	24626	100.000	1.001	0.00	0.11	0.42	2847220	2849167	2847220	2847220	2847220	2847220	2820893.0	2847227.3	1	1	1	1
sau_simplex.20.fq.seed3.ont	2	2	2	2	2	1	2873795	2873795	2873795	2873795	2873795	2847222	2	2847222	2873795	2847214	32.80	32.83	2847222	2847222	2847222	2847222	2821140.4	2847478.0	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	24626	100.000	1.001	0.00	0.88	1.97	2847221	2849168	2847221	2847221	2847221	2847221	2820894.0	2847229.3	1	1	1	1
sau_simplex.20.fq.seed4.ngs	2	2	2	2	2	1	2873794	2873794	2873794	2873794	2873794	2847220	2	2847220	2873794	2847214	32.80	32.83	2847220	2847220	2847220	2847220	2821137.5	2847474.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24627	100.000	1.001	0.00	0.14	0.35	2847219	2849166	2847219	2847219	2847219	2847219	2820890.4	2847224.7	1	1	1	1
sau_simplex.20.fq.seed4.ont	2	2	2	2	2	1	2873792	2873792	2873792	2873792	2873792	2847220	2	2847220	2873792	2847214	32.80	32.83	2847220	2847220	2847220	2847220	2821139.4	2847474.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24625	100.000	1.001	0.00	1.19	2.32	2847219	2849166	2847219	2847219	2847219	2847219	2820892.4	2847224.7	1	1	1	1
sau_simplex.20.fq.seed5.ngs	4	4	4	3	3	2	2880971	2880971	2880971	2874679	2874679	2848106	4	2783254	2880971	2847214	32.83	32.83	2783254	2783254	2783254	2783254	2690570.1	2722469.9	1	1	1	1	0	0	0	0	0	0	0	1 + 1 part	30920	100.000	1.001	0.00	0.11	0.63	2783253	2850047	2783253	2783253	2783253	2783253	2690310.5	2722207.2	1	1	1	1
sau_simplex.20.fq.seed5.ont	4	4	4	3	3	2	2880979	2880979	2880979	2874687	2874687	2848114	4	2783263	2880979	2847214	32.83	32.83	2783263	2783263	2783263	2783263	2690579.9	2722487.4	1	1	1	1	0	0	0	0	0	0	0	1 + 1 part	30920	100.000	1.001	0.00	0.98	2.56	2783262	2850055	2783262	2783262	2783262	2783262	2690320.3	2722224.7	1	1	1	1
sau_simplex.30.fq.seed1.ngs	2	2	2	2	2	1	2873793	2873793	2873793	2873793	2873793	2847219	2	2847219	2873793	2847214	32.80	32.83	2847219	2847219	2847219	2847219	2821136.5	2847472.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24627	100.000	1.001	0.00	0.11	0.32	2847218	2849165	2847218	2847218	2847218	2847218	2820889.4	2847222.7	1	1	1	1
sau_simplex.30.fq.seed1.ont	2	2	2	2	2	1	2873782	2873782	2873782	2873782	2873782	2847209	2	2847209	2873782	2847214	32.80	32.83	2847209	2847209	2847209	2847209	2821127.4	2847452.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24626	100.000	1.001	0.00	0.91	1.16	2847208	2849155	2847208	2847208	2847208	2847208	2820880.4	2847202.7	1	1	1	1
sau_simplex.30.fq.seed2.ngs	2	2	2	2	2	1	2873793	2873793	2873793	2873793	2873793	2847219	2	2847219	2873793	2847214	32.80	32.83	2847219	2847219	2847219	2847219	2821136.5	2847472.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24627	100.000	1.001	0.00	0.07	0.32	2847218	2849165	2847218	2847218	2847218	2847218	2820889.4	2847222.7	1	1	1	1
sau_simplex.30.fq.seed2.ont	2	2	2	2	2	1	2873795	2873795	2873795	2873795	2873795	2847223	2	2847223	2873795	2847214	32.80	32.83	2847223	2847223	2847223	2847223	2821142.4	2847480.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24625	100.000	1.001	0.00	0.74	0.88	2847222	2849169	2847222	2847222	2847222	2847222	2820895.4	2847230.7	1	1	1	1
sau_simplex.30.fq.seed3.ngs	2	2	2	2	2	1	2873796	2873796	2873796	2873796	2873796	2847223	2	2847223	2873796	2847214	32.80	32.83	2847223	2847223	2847223	2847223	2821141.4	2847480.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24626	99.989	1.001	0.00	0.11	0.49	2846911	2848858	2846911	2846911	2846911	2846911	2820278.2	2846608.7	1	1	1	1
sau_simplex.30.fq.seed3.ont	2	2	2	2	2	1	2873788	2873788	2873788	2873788	2873788	2847215	2	2847215	2873788	2847214	32.80	32.83	2847215	2847215	2847215	2847215	2821133.4	2847464.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24626	99.989	1.001	0.00	0.63	1.23	2846903	2848850	2846903	2846903	2846903	2846903	2820270.2	2846592.7	1	1	1	1
sau_simplex.30.fq.seed4.ngs	2	2	2	2	2	1	2873803	2873803	2873803	2873803	2873803	2847230	2	2847230	2873803	2847214	32.80	32.83	2847230	2847230	2847230	2847230	2821148.4	2847494.0	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	24626	100.000	1.001	0.00	0.14	0.42	2847227	2849174	2847227	2847227	2847227	2847227	2820898.1	2847241.3	1	1	1	1
sau_simplex.30.fq.seed4.ont	2	2	2	2	2	1	2873804	2873804	2873804	2873804	2873804	2847232	2	2847232	2873804	2847214	32.80	32.83	2847232	2847232	2847232	2847232	2821151.4	2847498.0	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	24625	100.000	1.001	0.00	1.05	1.33	2847229	2849176	2847229	2847229	2847229	2847229	2820901.1	2847245.3	1	1	1	1
sau_simplex.30.fq.seed5.ngs	2	2	2	2	2	1	2873793	2873793	2873793	2873793	2873793	2847219	2	2847219	2873793	2847214	32.80	32.83	2847219	2847219	2847219	2847219	2821136.5	2847472.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24627	100.000	1.001	0.00	0.00	0.39	2847218	2849165	2847218	2847218	2847218	2847218	2820889.4	2847222.7	1	1	1	1
sau_simplex.30.fq.seed5.ont	2	2	2	2	2	1	2873791	2873791	2873791	2873791	2873791	2847218	2	2847218	2873791	2847214	32.80	32.83	2847218	2847218	2847218	2847218	2821136.4	2847470.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24626	100.000	1.001	0.00	0.67	0.98	2847217	2849164	2847217	2847217	2847217	2847217	2820889.4	2847220.7	1	1	1	1
sau_simplex.40.fq.seed1.ngs	2	2	2	2	2	1	2873800	2873800	2873800	2873800	2873800	2847227	2	2847227	2873800	2847214	32.80	32.83	2847227	2847227	2847227	2847227	2821145.4	2847488.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24626	100.000	1.001	0.00	0.00	0.39	2847226	2849173	2847226	2847226	2847226	2847226	2820898.4	2847238.7	1	1	1	1
sau_simplex.40.fq.seed1.ont	2	2	2	2	2	1	2873801	2873801	2873801	2873801	2873801	2847228	2	2847228	2873801	2847214	32.80	32.83	2847228	2847228	2847228	2847228	2821146.4	2847490.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24626	100.000	1.001	0.00	0.56	0.84	2847218	2849165	2847218	2847218	2847218	2847218	2820881.6	2847222.7	1	1	1	1
sau_simplex.40.fq.seed2.ngs	2	2	2	2	2	1	2873794	2873794	2873794	2873794	2873794	2847220	2	2847220	2873794	2847214	32.80	32.83	2847220	2847220	2847220	2847220	2821137.5	2847474.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24627	100.000	1.001	0.00	0.04	0.39	2847219	2849166	2847219	2847219	2847219	2847219	2820890.4	2847224.7	1	1	1	1
sau_simplex.40.fq.seed2.ont	3	3	3	3	2	1	2883830	2883830	2883830	2883830	2873790	2847218	3	2847218	2883830	2847214	32.88	32.83	2847218	2847218	2847218	2847218	2811350.6	2847505.4	1	1	1	1	0	0	0	0	0	0	1	1 + 1 part	34665	100.000	1.001	0.00	0.49	0.81	2847217	2849164	2847217	2847217	2847217	2847217	2811069.5	2847220.7	1	1	1	1
sau_simplex.40.fq.seed3.ngs	2	2	2	2	2	1	2874142	2874142	2874142	2874142	2874142	2847232	2	2847232	2874142	2847214	32.80	32.83	2847232	2847232	2847232	2847232	2820825.9	2847504.3	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24626	100.000	1.001	0.00	0.04	0.63	2847231	2849515	2847231	2847231	2847231	2847231	2820573.3	2847249.4	1	1	1	1
sau_simplex.40.fq.seed3.ont	2	2	2	2	2	1	2874120	2874120	2874120	2874120	2874120	2847210	2	2847210	2874120	2847214	32.80	32.83	2847210	2847210	2847210	2847210	2820803.9	2847460.3	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24626	100.000	1.001	0.00	0.42	0.81	2847209	2849493	2847209	2847209	2847209	2847209	2820551.3	2847205.4	1	1	1	1
sau_simplex.40.fq.seed4.ngs	2	2	2	2	2	1	2873795	2873795	2873795	2873795	2873795	2847222	2	2847222	2873795	2847214	32.80	32.83	2847222	2847222	2847222	2847222	2821140.4	2847478.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24626	99.989	1.001	0.00	0.04	0.60	2846910	2848857	2846910	2846910	2846910	2846910	2820277.2	2846606.7	1	1	1	1
sau_simplex.40.fq.seed4.ont	2	2	2	2	2	1	2873790	2873790	2873790	2873790	2873790	2847217	2	2847217	2873790	2847214	32.80	32.83	2847217	2847217	2847217	2847217	2821135.4	2847468.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24626	99.989	1.001	0.00	0.67	1.09	2846905	2848852	2846905	2846905	2846905	2846905	2820272.2	2846596.7	1	1	1	1
sau_simplex.40.fq.seed5.ngs	2	2	2	2	2	1	2873796	2873796	2873796	2873796	2873796	2847222	2	2847222	2873796	2847214	32.80	32.83	2847222	2847222	2847222	2847222	2821139.5	2847478.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24627	100.000	1.001	0.00	0.00	0.46	2847221	2849168	2847221	2847221	2847221	2847221	2820892.4	2847228.7	1	1	1	1
sau_simplex.40.fq.seed5.ont	2	2	2	2	2	1	2873789	2873789	2873789	2873789	2873789	2847216	2	2847216	2873789	2847214	32.80	32.83	2847216	2847216	2847216	2847216	2821134.4	2847466.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24626	100.000	1.001	0.00	0.35	0.84	2847215	2849162	2847215	2847215	2847215	2847215	2820887.4	2847216.7	1	1	1	1
sau_simplex.50.fq.seed1.ngs	2	2	2	2	2	1	2873793	2873793	2873793	2873793	2873793	2847219	2	2847219	2873793	2847214	32.80	32.83	2847219	2847219	2847219	2847219	2821136.5	2847472.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24627	100.000	1.001	0.00	0.00	0.39	2847218	2849165	2847218	2847218	2847218	2847218	2820889.4	2847222.7	1	1	1	1
sau_simplex.50.fq.seed1.ont	2	2	2	2	2	1	2873786	2873786	2873786	2873786	2873786	2847213	2	2847213	2873786	2847214	32.80	32.83	2847213	2847213	2847213	2847213	2821131.4	2847460.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24626	100.000	1.001	0.00	0.53	0.67	2847212	2849159	2847212	2847212	2847212	2847212	2820884.4	2847210.7	1	1	1	1
sau_simplex.50.fq.seed2.ngs	2	2	2	2	2	1	2873794	2873794	2873794	2873794	2873794	2847221	2	2847221	2873794	2847214	32.80	32.83	2847221	2847221	2847221	2847221	2821139.4	2847476.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24626	100.000	1.001	0.00	0.04	0.39	2847220	2849167	2847220	2847220	2847220	2847220	2820892.4	2847226.7	1	1	1	1
sau_simplex.50.fq.seed2.ont	3	3	2	2	2	1	2876658	2876658	2873787	2873787	2873787	2847214	3	2847214	2876658	2847214	32.82	32.83	2847214	2847214	2847214	2847214	2818319.7	2847464.9	1	1	1	1	0	0	0	0	0	0	1	1 + 1 part	27497	100.000	1.001	0.00	0.39	0.70	2847213	2849160	2847213	2847213	2847213	2847213	2818070.1	2847212.7	1	1	1	1
sau_simplex.50.fq.seed3.ngs	2	2	2	2	2	1	2873789	2873789	2873789	2873789	2873789	2847216	2	2847216	2873789	2847214	32.80	32.83	2847216	2847216	2847216	2847216	2821134.4	2847466.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24626	100.000	1.001	0.00	0.04	0.28	2847215	2849162	2847215	2847215	2847215	2847215	2820887.4	2847216.7	1	1	1	1
sau_simplex.50.fq.seed3.ont	4	4	4	4	2	1	2896216	2896216	2896216	2896216	2873786	2847213	4	2847213	2896216	2847214	32.86	32.83	2847213	2847213	2847213	2847213	2799370.5	2847549.1	1	1	1	1	0	0	0	0	0	0	1	2 + 1 part	47056	100.000	1.001	0.00	0.39	0.60	2847212	2849159	2847212	2847212	2847212	2847212	2799037.8	2847210.7	1	1	1	1
sau_simplex.50.fq.seed4.ngs	2	2	2	2	2	1	2873796	2873796	2873796	2873796	2873796	2847222	2	2847222	2873796	2847214	32.80	32.83	2847222	2847222	2847222	2847222	2821139.5	2847478.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24633	100.000	1.001	0.00	0.07	0.56	2847221	2849162	2847221	2847221	2847221	2847221	2820892.4	2847228.7	1	1	1	1
sau_simplex.50.fq.seed4.ont	2	2	2	2	2	1	2873793	2873793	2873793	2873793	2873793	2847220	2	2847220	2873793	2847214	32.80	32.83	2847220	2847220	2847220	2847220	2821138.4	2847474.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24626	100.000	1.001	0.00	0.60	0.84	2847219	2849166	2847219	2847219	2847219	2847219	2820891.4	2847224.7	1	1	1	1
sau_simplex.50.fq.seed5.ngs	2	2	2	2	2	1	2873796	2873796	2873796	2873796	2873796	2847222	2	2847222	2873796	2847214	32.80	32.83	2847222	2847222	2847222	2847222	2821139.5	2847478.0	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	24629	100.000	1.001	0.00	0.00	0.53	2847221	2849166	2847221	2847221	2847221	2847221	2820892.4	2847228.7	1	1	1	1
