Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90
kp1_simplex.10.fq.seed1.ngs	3	3	3	3	3	3	5646912	5646912	5646912	5646912	5646912	5646912	3	5323360	5646912	5406825	57.15	57.50	5323360	5323360	5323360	5323360	5028649.0	5251943.3	1	1	1	1	1	1	5323360	0	0	0	1	1 + 2 part	319319	98.440	1.001	0.00	0.36	0.81	3904138	5327593	3904138	3904138	1418088	1418088	3055346.9	3191017.8	1	1	2	2
kp1_simplex.10.fq.seed1.ont	3	3	3	3	3	3	5646675	5646675	5646675	5646675	5646675	5646675	3	5323135	5646675	5406825	57.14	57.50	5323135	5323135	5323135	5323135	5028435.0	5251499.4	1	1	1	1	1	1	5323135	0	0	0	1	1 + 2 part	319599	98.440	1.001	0.00	17.35	25.51	3903827	5327076	3903827	3903827	1417882	1417882	3054941.6	3190460.7	1	1	2	2
kp1_simplex.10.fq.seed2.ngs	14	14	14	13	11	9	5697202	5697202	5697202	5687671	5650641	5571447	14	2260066	5697202	5406825	57.16	57.50	1082586	1082586	215782	389039	1305433.4	1375542.6	2	2	6	5	0	0	0	0	0	0	1	2 + 2 part	355007	98.640	1.002	0.00	6.14	5.43	2232767	5342053	1082586	1082586	89095	389039	1273668.1	1342071.3	2	2	6	5
kp1_simplex.10.fq.seed2.ont	14	14	14	13	11	9	5696454	5696454	5696454	5686932	5649972	5570796	14	2259985	5696454	5406825	57.15	57.50	1082385	1082385	215777	388984	1305402.2	1375329.0	2	2	6	5	0	0	0	0	0	0	1	3 + 3 part	374972	98.302	1.001	0.00	30.12	38.62	2232687	5321424	1082385	1082385	83946	388984	1273442.6	1341657.4	2	2	6	5
kp1_simplex.10.fq.seed3.ngs	9	9	9	9	8	7	5676970	5676970	5676970	5676970	5666910	5623882	9	3410101	5676970	5406825	57.16	57.50	3410101	3410101	215784	752967	2305781.4	2420986.8	1	1	4	3	0	0	0	1	0	0	1	2 + 2 part	345746	98.490	1.001	0.00	2.01	2.14	3410101	5331224	3410101	3410101	142013	735466	2290928.6	2405391.8	1	1	4	3
kp1_simplex.10.fq.seed3.ont	9	9	9	9	8	7	5676893	5676893	5676893	5676893	5666845	5623817	9	3409692	5676893	5406825	57.15	57.50	3409692	3409692	215774	753045	2305446.3	2420602.1	1	1	4	3	0	0	0	0	0	0	1	2 + 1 part	328221	98.827	1.001	0.00	28.83	37.47	3409687	5348664	3409687	3409687	141967	753045	2295176.6	2409819.5	1	1	4	3
kp1_simplex.10.fq.seed4.ngs	8	8	8	8	8	7	5669644	5669644	5669644	5669644	5669644	5628157	8	2668509	5669644	5406825	57.17	57.50	1050101	1050101	237755	541767	1637491.0	1717087.4	2	2	5	4	0	0	0	2	0	0	1	1 + 1 part	318183	98.889	1.001	0.00	6.58	5.55	2668509	5351461	1050101	1050101	237755	541767	1627231.3	1706329.0	2	2	5	4
kp1_simplex.10.fq.seed4.ont	8	8	8	8	8	7	5669823	5669823	5669823	5669823	5669823	5628336	8	2669020	5669823	5406825	57.16	57.50	1050009	1050009	237708	541674	1637839.0	1717506.5	2	2	5	4	0	0	0	0	0	0	1	1 + 1 part	318170	98.680	1.001	0.00	39.08	44.72	2657236	5339837	1050009	1050009	237708	541642	1616504.4	1695134.2	2	2	5	4
kp1_simplex.10.fq.seed5.ngs	7	7	7	7	7	7	5640203	5640203	5640203	5640203	5640203	5640203	7	2048675	5640203	5406825	57.15	57.50	1602380	1602380	641197	641197	1410012.8	1470874.0	2	2	4	4	1	1	2048675	0	0	0	1	1 + 2 part	317825	98.257	1.001	0.00	0.21	1.11	1833281	5318800	1602380	1602380	214727	641197	1258661.6	1312990.0	2	2	5	4
kp1_simplex.10.fq.seed5.ont	7	7	7	7	7	7	5639836	5639836	5639836	5639836	5639836	5639836	7	2048696	5639836	5406825	57.14	57.50	1602207	1602207	641009	641009	1409983.8	1470748.1	2	2	4	4	1	1	2048696	0	0	0	1	1 + 1 part	317144	98.346	1.001	0.00	34.23	42.93	1832989	5322669	1602207	1602207	215707	641009	1259529.5	1313809.9	2	2	5	4
kp1_simplex.110.fq.seed1.ngs	5	5	5	4	3	3	5664013	5664013	5664013	5658489	5648429	5648429	5	5324886	5664013	5406825	57.14	57.50	5324886	5324886	5324886	5324886	5016358.1	5254972.6	1	1	1	1	1	1	5324886	0	0	0	1	3 + 1 part	333760	98.511	1.001	0.00	0.04	0.62	5324886	5330253	5324886	5324886	5324886	5324886	5006065.3	5244190.2	1	1	1	1
kp1_simplex.110.fq.seed1.ont	6	6	6	5	3	3	5686545	5686545	5686545	5681021	5648364	5648364	6	5324827	5686545	5406825	57.07	57.50	5324827	5324827	5324827	5324827	4996460.5	5254950.5	1	1	1	1	1	1	5324827	0	0	0	1	4 + 1 part	356351	98.511	1.001	0.00	0.32	0.88	5324827	5330194	5324827	5324827	5324827	5324827	4986119.1	5244074.0	1	1	1	1
kp1_simplex.110.fq.seed2.ngs	4	4	4	4	3	3	5658484	5658484	5658484	5658484	5648424	5648424	4	5324883	5658484	5406825	57.15	57.50	5324883	5324883	5324883	5324883	5021248.6	5254961.0	1	1	1	1	1	1	5324883	0	0	0	1	2 + 1 part	328234	98.486	1.001	0.02	0.02	0.60	5324883	5330250	5324883	5324883	5324883	5324883	5010951.1	5244184.3	1	1	1	1
kp1_simplex.110.fq.seed2.ont	5	5	5	5	3	3	5676333	5676333	5676333	5676333	5648366	5648366	5	5324829	5676333	5406825	57.10	57.50	5324829	5324829	5324829	5324829	5005414.3	5254913.7	1	1	1	1	1	1	5324829	0	0	0	1	3 + 1 part	346137	98.486	1.001	0.00	0.34	0.84	5324829	5330196	5324829	5324829	5324829	5324829	4995093.1	5244077.9	1	1	1	1
kp1_simplex.110.fq.seed3.ngs	4	4	4	4	3	3	5666860	5666860	5666860	5666860	5648424	5648424	4	5324880	5666860	5406825	57.14	57.50	5324880	5324880	5324880	5324880	5013863.4	5254999.3	1	1	1	1	1	1	5324880	0	0	0	1	2 + 1 part	336613	98.511	1.001	0.00	0.04	0.49	5324880	5330247	5324880	5324880	5324880	5324880	5003539.0	5244178.4	1	1	1	1
kp1_simplex.110.fq.seed3.ont	5	5	5	4	3	3	5673566	5673566	5673566	5666804	5648368	5648368	5	5324833	5673566	5406825	57.13	57.50	5324833	5324833	5324833	5324833	5007856.5	5254914.7	1	1	1	1	1	1	5324833	0	0	0	1	3 + 1 part	343366	98.511	1.001	0.00	0.36	0.75	5324833	5330200	5324833	5324833	5324833	5324833	4997536.7	5244085.8	1	1	1	1
kp1_simplex.110.fq.seed4.ngs	4	4	4	4	3	3	5656930	5656930	5656930	5656930	5646870	5646870	4	5323324	5656930	5406825	57.15	57.50	5323324	5323324	5323324	5323324	5019693.6	5251890.9	1	1	1	1	0	0	0	0	0	0	1	2 + 1 part	328239	98.457	1.001	0.00	0.02	0.75	5323324	5328691	5323324	5323324	5323324	5323324	5009393.1	5241114.0	1	1	1	1
kp1_simplex.110.fq.seed4.ont	6	6	5	4	3	3	5669018	5669018	5664875	5656853	5646793	5646793	6	5323255	5669018	5406825	57.12	57.50	5323255	5323255	5323255	5323255	5008874.5	5251769.7	1	1	1	1	0	0	0	0	0	0	1	4 + 1 part	340396	98.457	1.001	0.00	0.21	1.01	5323255	5328622	5323255	5323255	5323255	5323255	4998582.1	5240978.1	1	1	1	1
kp1_simplex.110.fq.seed5.ngs	4	4	4	4	3	3	5658485	5658485	5658485	5658485	5648431	5648431	4	5324882	5658485	5406825	57.15	57.50	5324882	5324882	5324882	5324882	5021246.2	5254959.4	1	1	1	1	1	1	5324882	0	0	0	1	2 + 1 part	328236	98.511	1.001	0.00	0.04	0.47	5324882	5330249	5324882	5324882	5324882	5324882	5010948.4	5244182.3	1	1	1	1
kp1_simplex.110.fq.seed5.ont	4	4	4	4	3	3	5658423	5658423	5658423	5658423	5648365	5648365	4	5324827	5658423	5406825	57.15	57.50	5324827	5324827	5324827	5324827	5021197.0	5254850.4	1	1	1	1	1	1	5324827	0	0	0	1	2 + 1 part	328229	98.511	1.001	0.00	0.39	0.88	5324827	5330194	5324827	5324827	5324827	5324827	5010899.8	5244074.0	1	1	1	1
kp1_simplex.120.fq.seed1.ngs	5	5	5	4	3	3	5664018	5664018	5664018	5658494	5648434	5648434	5	5324886	5664018	5406825	57.14	57.50	5324886	5324886	5324886	5324886	5016354.0	5254972.9	1	1	1	1	1	1	5324886	0	0	0	1	3 + 1 part	333764	98.511	1.001	0.00	0.08	0.58	5324886	5330254	5324886	5324886	5324886	5324886	5006060.9	5244190.2	1	1	1	1
kp1_simplex.120.fq.seed1.ont	8	8	7	5	3	3	5699963	5699963	5695742	5681024	5648367	5648367	8	5324830	5699963	5406825	57.06	57.50	5324830	5324830	5324830	5324830	4984722.2	5254975.3	1	1	1	1	1	1	5324830	0	0	0	1	6 + 1 part	369766	98.511	1.001	0.00	0.34	0.84	5324830	5330197	5324830	5324830	5324830	5324830	4974387.1	5244079.9	1	1	1	1
kp1_simplex.120.fq.seed2.ngs	4	4	4	4	3	3	5658331	5658331	5658331	5658331	5648271	5648271	4	5324729	5658331	5406825	57.15	57.50	5324729	5324729	5324729	5324729	5021094.5	5254657.7	1	1	1	1	0	0	0	0	0	0	1	2 + 1 part	328235	98.483	1.001	0.00	0.15	0.69	5324729	5330096	5324729	5324729	5324729	5324729	5010796.8	5243881.0	1	1	1	1
kp1_simplex.120.fq.seed2.ont	6	6	6	6	3	3	5688277	5688277	5688277	5688277	5648207	5648207	6	5324670	5688277	5406825	57.07	57.50	5324670	5324670	5324670	5324670	4994632.3	5254627.6	1	1	1	1	0	0	0	0	0	0	1	4 + 1 part	358240	98.483	1.001	0.00	0.45	0.86	5324670	5330037	5324670	5324670	5324670	5324670	4984306.9	5243764.8	1	1	1	1
kp1_simplex.120.fq.seed3.ngs	4	4	4	4	3	3	5667095	5667095	5667095	5667095	5648419	5648419	4	5324876	5667095	5406825	57.14	57.50	5324876	5324876	5324876	5324876	5013649.4	5254993.0	1	1	1	1	1	1	5324876	0	0	0	1	2 + 1 part	336852	98.511	1.001	0.00	0.04	0.45	5324876	5330243	5324876	5324876	5324876	5324876	5003324.0	5244170.5	1	1	1	1
kp1_simplex.120.fq.seed3.ont	5	5	5	4	3	3	5673807	5673807	5673807	5667045	5648369	5648369	5	5324832	5673807	5406825	57.14	57.50	5324832	5324832	5324832	5324832	5007643.6	5254914.5	1	1	1	1	1	1	5324832	0	0	0	1	3 + 1 part	343608	98.511	1.001	0.00	0.30	0.73	5324832	5330199	5324832	5324832	5324832	5324832	4997322.6	5244083.9	1	1	1	1
kp1_simplex.120.fq.seed4.ngs	4	4	4	4	3	3	5656918	5656918	5656918	5656918	5646858	5646858	4	5323314	5656918	5406825	57.15	57.50	5323314	5323314	5323314	5323314	5019685.3	5251871.1	1	1	1	1	0	0	0	0	0	0	1	2 + 1 part	328431	98.457	1.001	0.00	0.02	0.54	5323314	5328487	5323314	5323314	5323314	5323314	5009384.9	5241094.2	1	1	1	1
kp1_simplex.120.fq.seed4.ont	6	6	5	4	3	3	5669014	5669014	5664871	5656850	5646790	5646790	6	5323253	5669014	5406825	57.12	57.50	5323253	5323253	5323253	5323253	5008874.2	5251765.7	1	1	1	1	0	0	0	0	0	0	1	4 + 1 part	340588	98.457	1.001	0.00	0.23	1.05	5323253	5328426	5323253	5323253	5323253	5323253	4998581.7	5240974.1	1	1	1	1
kp1_simplex.120.fq.seed5.ngs	4	4	4	4	3	3	5658484	5658484	5658484	5658484	5648423	5648423	4	5324878	5658484	5406825	57.15	57.50	5324878	5324878	5324878	5324878	5021239.2	5254951.3	1	1	1	1	1	1	5324878	0	0	0	1	2 + 1 part	328239	98.511	1.001	0.00	0.04	0.49	5324878	5330245	5324878	5324878	5324878	5324878	5010941.7	5244174.5	1	1	1	1
kp1_simplex.120.fq.seed5.ont	4	4	4	4	3	3	5658425	5658425	5658425	5658425	5648365	5648365	4	5324828	5658425	5406825	57.15	57.50	5324828	5324828	5324828	5324828	5021197.1	5254852.4	1	1	1	1	1	1	5324828	0	0	0	1	2 + 1 part	328230	98.511	1.001	0.00	0.39	0.86	5324828	5330195	5324828	5324828	5324828	5324828	5010899.9	5244076.0	1	1	1	1
kp1_simplex.20.fq.seed1.ngs	4	4	4	4	3	3	5658491	5658491	5658491	5658491	5648431	5648431	4	5324874	5658491	5406825	57.15	57.50	5324874	5324874	5324874	5324874	5021226.1	5254944.0	1	1	1	1	1	1	5324874	0	0	0	1	2 + 1 part	328250	98.486	1.001	0.00	0.06	0.60	5324874	5330241	5324874	5324874	5324874	5324874	5010928.0	5244166.6	1	1	1	1
kp1_simplex.20.fq.seed1.ont	4	4	4	4	3	3	5658332	5658332	5658332	5658332	5648278	5648278	4	5324729	5658332	5406825	57.14	57.50	5324729	5324729	5324729	5324729	5021093.7	5254657.8	1	1	1	1	1	1	5324729	0	0	0	1	2 + 1 part	328236	98.486	1.001	0.00	1.58	2.98	5324729	5330096	5324729	5324729	5324729	5324729	5010795.9	5243881.0	1	1	1	1
kp1_simplex.20.fq.seed2.ngs	4	4	4	4	3	3	5658495	5658495	5658495	5658495	5648435	5648435	4	5324885	5658495	5406825	57.15	57.50	5324885	5324885	5324885	5324885	5021242.9	5254965.3	1	1	1	1	1	1	5324885	0	0	0	1	2 + 1 part	328243	98.486	1.001	0.00	0.08	0.66	5324882	5330249	5324882	5324882	5324882	5324882	5010939.5	5244182.3	1	1	1	1
kp1_simplex.20.fq.seed2.ont	4	4	4	4	3	3	5658360	5658360	5658360	5658360	5648300	5648300	4	5324757	5658360	5406825	57.14	57.50	5324757	5324757	5324757	5324757	5021121.5	5254712.9	1	1	1	1	1	1	5324757	0	0	0	1	2 + 1 part	328236	98.486	1.001	0.00	1.71	2.98	5324754	5330121	5324754	5324754	5324754	5324754	5010818.2	5243930.2	1	1	1	1
kp1_simplex.20.fq.seed3.ngs	3	3	3	3	3	3	5648427	5648427	5648427	5648427	5648427	5648427	3	5324881	5648427	5406825	57.15	57.50	5324881	5324881	5324881	5324881	5030167.5	5254938.7	1	1	1	1	1	1	5324881	0	0	0	1	1 + 1 part	318179	98.486	1.001	0.00	0.08	0.62	5324881	5330248	5324881	5324881	5324881	5324881	5019869.3	5244180.4	1	1	1	1
kp1_simplex.20.fq.seed3.ont	3	3	3	3	3	3	5648286	5648286	5648286	5648286	5648286	5648286	3	5324752	5648286	5406825	57.15	57.50	5324752	5324752	5324752	5324752	5030049.0	5254683.7	1	1	1	1	1	1	5324752	0	0	0	1	1 + 1 part	318167	98.486	1.001	0.00	1.39	2.80	5324752	5330119	5324752	5324752	5324752	5324752	5019751.4	5243926.3	1	1	1	1
kp1_simplex.20.fq.seed4.ngs	3	3	3	3	3	3	5648441	5648441	5648441	5648441	5648441	5648441	3	5324884	5648441	5406825	57.15	57.50	5324884	5324884	5324884	5324884	5030161.1	5254945.0	1	1	1	1	1	1	5324884	0	0	0	1	1 + 1 part	318190	98.511	1.001	0.00	0.06	0.62	5324884	5330251	5324884	5324884	5324884	5324884	5019862.6	5244186.3	1	1	1	1
kp1_simplex.20.fq.seed4.ont	3	3	3	3	3	3	5648332	5648332	5648332	5648332	5648332	5648332	3	5324782	5648332	5406825	57.15	57.50	5324782	5324782	5324782	5324782	5030065.4	5254743.6	1	1	1	1	1	1	5324782	0	0	0	1	1 + 1 part	318183	98.511	1.001	0.00	1.46	2.48	5324782	5330149	5324782	5324782	5324782	5324782	5019767.1	5243985.4	1	1	1	1
kp1_simplex.20.fq.seed5.ngs	3	3	3	3	3	3	5647867	5647867	5647867	5647867	5647867	5647867	3	5324319	5647867	5406825	57.15	57.50	5324319	5324319	5324319	5324319	5029606.5	5253831.7	1	1	1	1	1	1	5324319	1	0	0	1	1 + 2 part	319025	98.460	1.001	0.00	0.09	0.51	5323475	5328842	5323475	5323475	5323475	5323475	5017716.2	5241411.4	1	1	1	1
kp1_simplex.20.fq.seed5.ont	3	3	3	3	3	3	5648131	5648131	5648131	5648131	5648131	5648131	3	5324588	5648131	5406825	57.15	57.50	5324588	5324588	5324588	5324588	5029878.3	5254361.2	1	1	1	1	1	1	5324588	1	0	0	1	1 + 2 part	319423	98.460	1.001	0.00	1.73	3.00	5323341	5328708	5323341	5323341	5323341	5323341	5017229.1	5241147.5	1	1	1	1
kp1_simplex.30.fq.seed1.ngs	4	4	4	4	3	3	5662249	5662249	5662249	5662249	5648433	5648433	4	5324889	5662249	5406825	57.15	57.50	5324889	5324889	5324889	5324889	5017937.0	5254989.6	1	1	1	1	1	1	5324889	0	0	0	1	2 + 1 part	331993	98.486	1.001	0.00	0.04	0.60	5324889	5330256	5324889	5324889	5324889	5324889	5007630.5	5244196.1	1	1	1	1
kp1_simplex.30.fq.seed1.ont	4	4	4	4	3	3	5662248	5662248	5662248	5662248	5648321	5648321	4	5324782	5662248	5406825	57.15	57.50	5324782	5324782	5324782	5324782	5017736.9	5254779.1	1	1	1	1	1	1	5324782	0	0	0	1	2 + 1 part	332099	98.486	1.001	0.00	0.98	1.74	5324782	5330149	5324782	5324782	5324782	5324782	5007430.1	5243985.4	1	1	1	1
kp1_simplex.30.fq.seed2.ngs	4	4	4	4	3	3	5668531	5668531	5668531	5668531	5648425	5648425	4	5324881	5668531	5406825	57.14	57.50	5324881	5324881	5324881	5324881	5012398.6	5255013.3	1	1	1	1	1	1	5324881	0	0	0	1	2 + 1 part	338283	98.511	1.001	0.00	0.08	0.51	5324881	5330248	5324881	5324881	5324881	5324881	5002065.9	5244180.4	1	1	1	1
kp1_simplex.30.fq.seed2.ont	4	4	4	4	3	3	5668459	5668459	5668459	5668459	5648352	5648352	4	5324808	5668459	5406825	57.14	57.50	5324808	5324808	5324808	5324808	5012325.2	5254869.5	1	1	1	1	1	1	5324808	0	0	0	1	2 + 1 part	338284	98.511	1.001	0.00	0.62	1.37	5324808	5330175	5324808	5324808	5324808	5324808	5001992.3	5244036.6	1	1	1	1
kp1_simplex.30.fq.seed3.ngs	4	4	4	4	3	3	5658505	5658505	5658505	5658505	5648445	5648445	4	5324884	5658505	5406825	57.15	57.50	5324884	5324884	5324884	5324884	5021232.5	5254963.7	1	1	1	1	1	1	5324884	0	0	0	1	2 + 1 part	328254	98.511	1.001	0.00	0.09	0.58	5324884	5330251	5324884	5324884	5324884	5324884	5010934.4	5244186.3	1	1	1	1
kp1_simplex.30.fq.seed3.ont	4	4	4	4	3	3	5658428	5658428	5658428	5658428	5648367	5648367	4	5324808	5658428	5406825	57.14	57.50	5324808	5324808	5324808	5324808	5021157.6	5254813.9	1	1	1	1	1	1	5324808	0	0	0	1	2 + 1 part	328253	98.511	1.001	0.00	0.79	1.31	5324808	5330175	5324808	5324808	5324808	5324808	5010859.6	5244036.6	1	1	1	1
kp1_simplex.30.fq.seed4.ngs	4	4	4	4	3	3	5659205	5659205	5659205	5659205	5648421	5648421	4	5324878	5659205	5406825	57.14	57.50	5324878	5324878	5324878	5324878	5020602.1	5254954.0	1	1	1	1	1	1	5324878	0	0	0	1	2 + 1 part	328960	98.511	1.001	0.00	0.04	0.43	5324878	5330245	5324878	5324878	5324878	5324878	5010303.3	5244174.5	1	1	1	1
kp1_simplex.30.fq.seed4.ont	4	4	4	4	3	3	5659134	5659134	5659134	5659134	5648349	5648349	4	5324811	5659134	5406825	57.14	57.50	5324811	5324811	5324811	5324811	5020538.7	5254821.7	1	1	1	1	1	1	5324811	0	0	0	1	2 + 1 part	328956	98.511	1.001	0.00	0.68	1.26	5324811	5330178	5324811	5324811	5324811	5324811	5010240.1	5244042.5	1	1	1	1
kp1_simplex.30.fq.seed5.ngs	4	4	4	4	3	3	5657480	5657480	5657480	5657480	5647420	5647420	4	5323858	5657480	5406825	57.14	57.50	5323858	5323858	5323858	5323858	5020211.4	5252943.4	1	1	1	1	2	1	5323858	0	0	0	1	2 + 1 part	328255	98.460	0.993	0.00	0.02	0.59	3003083	5284488	3003083	3003083	2276038	2276038	2509750.7	2626100.2	1	1	2	2
kp1_simplex.30.fq.seed5.ont	4	4	4	4	3	3	5658280	5658280	5658280	5658280	5648225	5648225	4	5324676	5658280	5406825	57.14	57.50	5324676	5324676	5324676	5324676	5021040.4	5254553.7	1	1	1	1	1	1	5324676	1	0	0	1	2 + 2 part	329505	98.460	0.993	0.00	0.89	1.31	5279050	5284417	5279050	5279050	5279050	5279050	4925238.2	5154296.1	1	1	1	1
kp1_simplex.40.fq.seed1.ngs	4	4	4	4	3	3	5658488	5658488	5658488	5658488	5648428	5648428	4	5324884	5658488	5406825	57.15	57.50	5324884	5324884	5324884	5324884	5021247.0	5254963.1	1	1	1	1	1	1	5324884	0	0	0	1	2 + 1 part	328237	98.511	1.001	0.00	0.04	0.58	5324884	5330251	5324884	5324884	5324884	5324884	5010949.5	5244186.3	1	1	1	1
kp1_simplex.40.fq.seed1.ont	4	4	4	4	3	3	5658397	5658397	5658397	5658397	5648339	5648339	4	5324805	5658397	5406825	57.15	57.50	5324805	5324805	5324805	5324805	5021178.4	5254806.8	1	1	1	1	1	1	5324805	0	0	0	1	2 + 1 part	328225	98.511	1.001	0.00	0.54	1.22	5324805	5330172	5324805	5324805	5324805	5324805	5010881.4	5244030.7	1	1	1	1
kp1_simplex.40.fq.seed2.ngs	4	4	4	4	3	3	5658478	5658478	5658478	5658478	5648418	5648418	4	5324876	5658478	5406825	57.15	57.50	5324876	5324876	5324876	5324876	5021240.7	5254947.2	1	1	1	1	1	1	5324876	0	0	0	1	2 + 1 part	328235	98.486	1.001	0.00	0.02	0.49	5324876	5330243	5324876	5324876	5324876	5324876	5010943.3	5244170.5	1	1	1	1
kp1_simplex.40.fq.seed2.ont	4	4	4	4	3	3	5658414	5658414	5658414	5658414	5648354	5648354	4	5324817	5658414	5406825	57.15	57.50	5324817	5324817	5324817	5324817	5021186.3	5254830.8	1	1	1	1	1	1	5324817	0	0	0	1	2 + 1 part	328230	98.486	1.001	0.00	0.47	1.22	5324817	5330184	5324817	5324817	5324817	5324817	5010888.9	5244054.3	1	1	1	1
kp1_simplex.40.fq.seed3.ngs	4	4	4	4	3	3	5658483	5658483	5658483	5658483	5648424	5648424	4	5324879	5658483	5406825	57.15	57.50	5324879	5324879	5324879	5324879	5021242.0	5254953.2	1	1	1	1	1	1	5324879	0	0	0	1	2 + 1 part	328237	98.486	1.001	0.00	0.06	0.58	5324879	5330246	5324879	5324879	5324879	5324879	5010944.5	5244176.4	1	1	1	1
kp1_simplex.40.fq.seed3.ont	4	4	4	4	3	3	5658413	5658413	5658413	5658413	5648355	5648355	4	5324816	5658413	5406825	57.15	57.50	5324816	5324816	5324816	5324816	5021185.3	5254828.9	1	1	1	1	1	1	5324816	0	0	0	1	2 + 1 part	328230	98.486	1.001	0.00	0.54	1.11	5324816	5330183	5324816	5324816	5324816	5324816	5010887.9	5244052.3	1	1	1	1
kp1_simplex.40.fq.seed4.ngs	4	4	4	4	3	3	5658484	5658484	5658484	5658484	5648424	5648424	4	5324881	5658484	5406825	57.15	57.50	5324881	5324881	5324881	5324881	5021244.8	5254957.1	1	1	1	1	1	1	5324881	0	0	0	1	2 + 1 part	328235	98.511	1.001	0.00	0.04	0.56	5324881	5330249	5324881	5324881	5324881	5324881	5010947.4	5244180.4	1	1	1	1
kp1_simplex.40.fq.seed4.ont	4	4	4	4	3	3	5658428	5658428	5658428	5658428	5648368	5648368	4	5324829	5658428	5406825	57.15	57.50	5324829	5324829	5324829	5324829	5021196.4	5254854.5	1	1	1	1	1	1	5324829	0	0	0	1	2 + 1 part	328232	98.511	1.001	0.00	0.39	0.92	5324829	5330196	5324829	5324829	5324829	5324829	5010899.1	5244077.9	1	1	1	1
kp1_simplex.40.fq.seed5.ngs	4	4	4	4	3	3	5660711	5660711	5660711	5660711	5647916	5647916	4	5324354	5660711	5406825	57.14	57.50	5324354	5324354	5324354	5324354	5018289.8	5253931.5	1	1	1	1	1	1	5324354	1	0	0	1	2 + 2 part	331870	98.460	0.993	0.00	0.02	0.51	5279115	5284482	5279115	5279115	5279115	5279115	4923244.3	5154423.0	1	1	1	1
kp1_simplex.40.fq.seed5.ont	4	4	4	4	3	3	5661012	5661012	5661012	5661012	5648218	5648218	4	5324669	5661012	5406825	57.14	57.50	5324669	5324669	5324669	5324669	5018614.9	5254551.3	1	1	1	1	1	1	5324669	1	0	0	1	2 + 2 part	332224	98.460	0.993	0.00	0.68	1.06	5279055	5284422	5279055	5279055	5279055	5279055	4922870.6	5154305.8	1	1	1	1
kp1_simplex.50.fq.seed1.ngs	4	4	4	4	3	3	5658478	5658478	5658478	5658478	5648420	5648420	4	5324877	5658478	5406825	57.15	57.50	5324877	5324877	5324877	5324877	5021242.6	5254949.2	1	1	1	1	1	1	5324877	0	0	0	1	2 + 1 part	328234	98.511	1.001	0.00	0.04	0.45	5324877	5330244	5324877	5324877	5324877	5324877	5010945.2	5244172.5	1	1	1	1
kp1_simplex.50.fq.seed1.ont	4	4	4	4	3	3	5658411	5658411	5658411	5658411	5648354	5648354	4	5324818	5658411	5406825	57.15	57.50	5324818	5324818	5324818	5324818	5021190.6	5254832.6	1	1	1	1	1	1	5324818	0	0	0	1	2 + 1 part	328226	98.511	1.001	0.00	0.45	1.05	5324818	5330185	5324818	5324818	5324818	5324818	5010893.4	5244056.3	1	1	1	1
kp1_simplex.50.fq.seed2.ngs	4	4	4	4	3	3	5658486	5658486	5658486	5658486	5648426	5648426	4	5324875	5658486	5406825	57.15	57.50	5324875	5324875	5324875	5324875	5021232.2	5254945.7	1	1	1	1	1	1	5324875	0	0	0	1	2 + 1 part	328244	98.486	1.001	0.00	0.02	0.45	5324875	5330242	5324875	5324875	5324875	5324875	5010934.3	5244168.6	1	1	1	1
kp1_simplex.50.fq.seed2.ont	4	4	4	4	3	3	5658422	5658422	5658422	5658422	5648362	5648362	4	5324824	5658422	5406825	57.15	57.50	5324824	5324824	5324824	5324824	5021192.3	5254844.6	1	1	1	1	1	1	5324824	0	0	0	1	2 + 1 part	328231	98.486	1.001	0.00	0.30	0.99	5324824	5330191	5324824	5324824	5324824	5324824	5010895.0	5244068.1	1	1	1	1
kp1_simplex.50.fq.seed3.ngs	4	4	4	4	3	3	5658498	5658498	5658498	5658498	5648438	5648438	4	5324889	5658498	5406825	57.15	57.50	5324889	5324889	5324889	5324889	5021247.7	5254973.2	1	1	1	1	1	1	5324889	0	0	0	1	2 + 1 part	328242	98.511	1.001	0.00	0.09	0.66	5324889	5330256	5324889	5324889	5324889	5324889	5010950.0	5244196.1	1	1	1	1
kp1_simplex.50.fq.seed3.ont	4	4	4	4	3	3	5658419	5658419	5658419	5658419	5648360	5648360	4	5324825	5658419	5406825	57.15	57.50	5324825	5324825	5324825	5324825	5021196.7	5254846.3	1	1	1	1	1	1	5324825	0	0	0	1	2 + 1 part	328227	98.511	1.001	0.00	0.43	0.99	5324825	5330192	5324825	5324825	5324825	5324825	5010899.5	5244070.1	1	1	1	1
