Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90
ab1_simplex.10.fq.seed1.ngs	11	10	10	9	8	8	4169095	4168364	4168364	4161648	4148504	4148504	11	1805871	4169095	3896718	38.95	38.95	669530	669530	275660	278789	1013196.3	1084017.8	2	2	6	5	2	1	669530	0	0	0	0	1 + 1 part	273839	99.845	1.001	0.00	1.36	1.34	1805832	3895013	466197	466197	129552	234562	949197.7	1015545.7	2	2	8	6
ab1_simplex.10.fq.seed1.ont	11	10	10	9	8	8	4169397	4168666	4168666	4161914	4148771	4148771	11	1806055	4169397	3896718	38.95	38.95	669518	669518	275662	278772	1013293.5	1084200.3	2	2	6	5	2	1	669518	0	0	0	0	1 + 1 part	273841	99.845	1.001	0.00	16.25	20.08	1806016	3895292	466189	466189	129541	234569	949298.4	1015727.0	2	2	8	6
ab1_simplex.10.fq.seed2.ngs	6	6	6	6	6	6	4157977	4157977	4157977	4157977	4157977	4157977	6	2002438	4157977	3896718	38.93	38.95	867727	2002438	275679	805980	1326183.2	1415098.4	2	1	4	3	0	0	0	1	0	0	0	0 + 2 part	275877	99.384	1.001	0.00	1.14	1.57	1999688	3875827	861498	1999688	151401	805980	1302666.3	1390004.7	2	1	4	3
ab1_simplex.10.fq.seed2.ont	6	6	6	6	6	6	4158179	4158179	4158179	4158179	4158179	4158179	6	2002454	4158179	3896718	38.93	38.95	867733	2002454	275678	805996	1326147.0	1415128.5	2	1	4	3	0	0	0	1	0	0	0	0 + 2 part	275872	99.450	1.000	0.00	14.73	18.81	1999708	3876025	861503	1999708	151398	805988	1302631.6	1390035.3	2	1	4	3
ab1_simplex.10.fq.seed3.ngs	11	11	11	11	10	7	4140425	4140425	4140425	4140425	4120350	4002368	11	1747220	4140425	3896718	38.94	38.95	1135788	1135788	183116	264083	1138913.2	1210142.6	2	2	5	4	3	2	1224655	1	0	0	0	0 + 2 part	266396	99.294	1.001	0.00	1.91	1.70	1747181	3873217	693496	693496	82344	182593	972974.3	1033825.7	2	2	7	5
ab1_simplex.10.fq.seed3.ont	11	11	11	11	10	7	4141282	4141282	4141282	4141282	4121210	4003240	11	1747228	4141282	3896718	38.94	38.95	1135797	1135797	183123	264084	1138728.1	1210196.5	2	2	5	4	2	1	1135797	0	0	0	0	0 + 2 part	268680	99.294	1.001	0.00	18.34	21.85	1747189	3871788	693512	693512	82562	182600	972794.1	1033848.1	2	2	7	5
ab1_simplex.10.fq.seed4.ngs	6	6	4	4	4	4	4176823	4176823	4170894	4170894	4170894	4170894	6	1675960	4176823	3896718	38.95	38.95	1618251	1618251	601042	601042	1404135.5	1505068.0	2	2	3	3	0	0	0	1	0	0	0	1 + 1 part	276472	99.939	1.002	0.00	2.23	2.95	1675959	3900311	1618212	1618212	601042	601042	1385913.0	1485535.6	2	2	3	3
ab1_simplex.10.fq.seed4.ont	6	6	4	4	4	4	4177472	4177472	4171556	4171556	4171556	4171556	6	1676320	4177472	3896718	38.94	38.95	1618289	1618289	601316	601316	1404313.2	1505492.4	2	2	3	3	0	0	0	0	0	0	0	1 + 1 part	276449	99.949	1.002	0.00	18.12	23.87	1676320	3900984	1618250	1618250	601316	601316	1386095.6	1485962.2	2	2	3	3
ab1_simplex.10.fq.seed5.ngs	9	9	5	5	5	5	4157674	4157674	4149016	4149016	4149016	4149016	9	1652806	4157674	3896718	38.91	38.95	1344304	1344304	824259	824259	1274039.5	1359359.5	2	2	3	3	0	0	0	0	0	0	0	0 + 1 part	273123	99.535	1.002	0.00	1.70	1.44	1652805	3884511	1344265	1344265	824259	824259	1255736.5	1339830.8	2	2	3	3
ab1_simplex.10.fq.seed5.ont	9	9	5	5	5	5	4157720	4157720	4149061	4149061	4149061	4149061	9	1652827	4157720	3896718	38.91	38.95	1344324	1344324	824261	824261	1274055.9	1359392.1	2	2	3	3	0	0	0	0	0	0	0	0 + 1 part	273124	99.535	1.002	0.00	15.42	18.95	1652826	3884556	1344285	1344285	824261	824261	1255753.0	1339863.3	2	2	3	3
ab1_simplex.110.fq.seed1.ngs	5	4	3	3	2	2	4186400	4185598	4183233	4183233	4172445	4172445	5	3896782	4186400	3896718	38.95	38.95	3896782	3896782	3896782	3896782	3645380.9	3916378.5	1	1	1	1	0	0	0	0	0	0	0	2 + 1 part	286264	100.000	1.001	0.00	0.03	0.46	3896743	3900097	3896743	3896743	3896743	3896743	3627129.1	3896769.8	1	1	1	1
ab1_simplex.110.fq.seed1.ont	7	6	4	4	2	2	4208165	4207363	4200200	4200200	4172454	4172454	7	3896796	4208165	3896718	38.98	38.95	3896796	3896796	3896796	3896796	3626625.8	3916485.5	1	1	1	1	0	0	0	0	0	0	0	4 + 1 part	308015	100.000	1.001	0.00	0.87	1.05	3896757	3900111	3896757	3896757	3896757	3896757	3608395.2	3896797.8	1	1	1	1
ab1_simplex.110.fq.seed2.ngs	5	4	3	3	2	2	4188394	4187725	4184602	4184602	4173814	4173814	5	3898149	4188394	3896718	38.95	38.95	3898149	3898149	3898149	3898149	3646190.7	3919114.3	1	1	1	1	3	1	3898149	1	0	0	0	1 + 1 part	283901	99.995	1.000	0.00	0.87	0.33	2641051	3897613	2641051	2641051	1247691	1247691	2037035.3	2189510.8	1	1	2	2
ab1_simplex.110.fq.seed2.ont	5	4	3	3	2	2	4188406	4187737	4184614	4184614	4173826	4173826	5	3898161	4188406	3896718	38.95	38.95	3898161	3898161	3898161	3898161	3646202.6	3919138.4	1	1	1	1	3	1	3898161	1	0	0	0	1 + 1 part	283901	99.995	1.000	0.00	1.74	0.90	2641061	3897625	2641061	2641061	1247693	1247693	2037043.2	2189525.7	1	1	2	2
ab1_simplex.110.fq.seed3.ngs	6	5	3	3	2	2	4189057	4188278	4183270	4183270	4172482	4172482	6	3896819	4189057	3896718	38.95	38.95	3896819	3896819	3896819	3896819	3643139.2	3916454.3	1	1	1	1	2	2	3899457	0	0	0	0	2 + 1 part	286269	99.995	1.002	0.00	0.10	0.44	3893982	3902507	3893982	3893982	3893982	3893982	3619696.2	3891252.6	1	1	1	1
ab1_simplex.110.fq.seed3.ont	6	5	3	3	2	2	4189079	4188300	4183292	4183292	4172503	4172503	6	3896840	4189079	3896718	38.95	38.95	3896840	3896840	3896840	3896840	3643159.2	3916496.3	1	1	1	1	2	2	3899478	0	0	0	0	2 + 1 part	286270	99.995	1.002	0.00	1.02	1.08	3894003	3902528	3894003	3894003	3894003	3894003	3619716.3	3891294.5	1	1	1	1
ab1_simplex.110.fq.seed4.ngs	5	4	3	3	2	2	4186621	4185909	4183214	4183214	4172426	4172426	5	3896772	4186621	3896718	38.95	38.95	3896772	3896772	3896772	3896772	3645169.1	3916357.6	1	1	1	1	1	1	2695	0	0	0	0	1 + 1 part	283890	100.000	1.002	0.00	0.05	0.33	3896733	3902692	3896733	3896733	3896733	3896733	3626920.0	3896750.9	1	1	1	1
ab1_simplex.110.fq.seed4.ont	7	6	5	5	2	2	4222141	4221429	4218734	4218734	4172445	4172445	7	3896792	4222141	3896718	38.99	38.95	3896792	3896792	3896792	3896792	3614701.7	3916572.9	1	1	1	1	1	1	2695	0	0	0	0	3 + 1 part	319390	100.000	1.002	0.00	0.72	1.05	3896753	3902712	3896753	3896753	3896753	3896753	3596444.4	3896790.9	1	1	1	1
ab1_simplex.110.fq.seed5.ngs	5	4	3	3	2	2	4189501	4188841	4185448	4185448	4174660	4174660	5	3899001	4189501	3896718	38.96	38.95	3899001	3899001	3899001	3899001	3646812.6	3920818.8	1	1	1	1	2	1	3899001	0	0	0	0	1 + 2 part	285185	99.929	1.003	0.00	0.97	0.49	2648607	3904073	2648607	2648607	1247595	1247595	2045978.8	2199705.0	1	1	2	2
ab1_simplex.110.fq.seed5.ont	5	4	3	3	2	2	4189511	4188851	4185458	4185458	4174670	4174670	5	3899014	4189511	3896718	38.96	38.95	3899014	3899014	3899014	3899014	3646827.7	3920844.3	1	1	1	1	2	1	3899014	0	0	0	0	1 + 2 part	285182	99.995	1.002	0.00	1.90	0.87	2648617	3904086	2648617	2648617	1247598	1247598	2045988.3	2199720.6	1	1	2	2
ab1_simplex.120.fq.seed1.ngs	6	4	3	3	2	2	4187709	4186348	4183227	4183227	4172439	4172439	6	3896781	4187709	3896718	38.95	38.95	3896781	3896781	3896781	3896781	3644240.0	3916376.9	1	1	1	1	1	1	3896781	0	0	0	0	1 + 2 part	285675	99.995	1.001	0.00	0.08	0.46	3893983	3901791	3893983	3893983	3893983	3893983	3620862.7	3891254.0	1	1	1	1
ab1_simplex.120.fq.seed1.ont	8	6	4	4	2	2	4209475	4208114	4200200	4200200	4172453	4172453	8	3896798	4209475	3896718	38.98	38.95	3896798	3896798	3896798	3896798	3625501.5	3916490.2	1	1	1	1	1	1	3896798	0	0	0	0	3 + 2 part	307424	99.929	1.002	0.00	0.90	0.97	3894000	3901808	3894000	3894000	3894000	3894000	3602171.7	3891287.9	1	1	1	1
ab1_simplex.120.fq.seed2.ngs	5	4	3	3	2	2	4187288	4186619	4183498	4183498	4172715	4172715	5	3897053	4187288	3896718	38.95	38.95	3897053	3897053	3897053	3897053	3645113.0	3916921.4	1	1	1	1	2	1	3897053	0	0	0	0	1 + 2 part	285674	99.934	1.001	0.00	0.49	0.28	2644511	3896651	2644511	2644511	1247579	1247579	2041870.7	2194128.6	1	1	2	2
ab1_simplex.120.fq.seed2.ont	5	4	3	3	2	2	4187309	4186640	4183519	4183519	4172730	4172730	5	3897068	4187309	3896718	38.95	38.95	3897068	3897068	3897068	3897068	3645122.7	3916951.4	1	1	1	1	2	1	3897068	0	0	0	0	1 + 2 part	285680	99.934	1.001	0.00	1.36	0.87	2644520	3896666	2644520	2644520	1247585	1247585	2041875.4	2194144.7	1	1	2	2
ab1_simplex.120.fq.seed3.ngs	6	5	3	3	2	2	4193361	4192692	4187199	4187199	4176361	4176361	6	3900696	4193361	3896718	38.96	38.95	3900696	3900696	3900696	3900696	3646610.4	3924213.6	1	1	1	1	4	2	3903819	0	0	0	0	2 + 1 part	286321	99.995	1.002	0.00	0.92	0.49	2646067	3902654	2646067	2646067	1247717	1247717	2040961.1	2196332.1	1	1	2	2
ab1_simplex.120.fq.seed3.ont	6	5	3	3	2	2	4193387	4192718	4187225	4187225	4176386	4176386	6	3900719	4193387	3896718	38.96	38.95	3900719	3900719	3900719	3900719	3646630.8	3924259.9	1	1	1	1	4	2	3903842	0	0	0	0	2 + 1 part	286324	99.995	1.002	0.00	1.90	1.18	2646083	3902678	2646083	2646083	1247724	1247724	2040972.8	2196358.3	1	1	2	2
ab1_simplex.120.fq.seed4.ngs	6	4	3	3	2	2	4188078	4186616	4183224	4183224	4172436	4172436	6	3896777	4188078	3896718	38.95	38.95	3896777	3896777	3896777	3896777	3643912.0	3916369.6	1	1	1	1	2	1	3896777	0	0	0	0	1 + 2 part	285130	99.995	1.002	0.00	0.03	0.41	3893981	3902706	3893981	3893981	3893981	3893981	3620540.7	3891250.7	1	1	1	1
ab1_simplex.120.fq.seed4.ont	9	7	6	5	2	2	4232246	4230784	4227392	4218740	4172449	4172449	9	3896794	4232246	3896718	39.01	38.95	3896794	3896794	3896794	3896794	3606093.9	3916597.7	1	1	1	1	2	1	3896794	0	0	0	0	4 + 2 part	329281	99.995	1.002	0.00	1.00	1.05	3893998	3902723	3893998	3893998	3893998	3893998	3582787.8	3891284.7	1	1	1	1
ab1_simplex.120.fq.seed5.ngs	5	4	3	3	2	2	4185876	4185117	4182746	4182746	4171974	4171974	5	3896779	4185876	3896718	38.95	38.95	3896779	3896779	3896779	3896779	3645770.0	3916306.3	1	1	1	1	0	0	0	0	0	0	0	2 + 1 part	285786	100.000	1.001	0.00	0.03	0.46	3896740	3900051	3896740	3896740	3896740	3896740	3627577.5	3896763.8	1	1	1	1
ab1_simplex.120.fq.seed5.ont	5	4	3	3	2	2	4185892	4185133	4182762	4182762	4171990	4171990	5	3896795	4185892	3896718	38.95	38.95	3896795	3896795	3896795	3896795	3645785.8	3916338.3	1	1	1	1	0	0	0	0	0	0	0	2 + 1 part	285786	100.000	1.001	0.00	0.95	1.08	3896756	3900067	3896756	3896756	3896756	3896756	3627593.5	3896795.8	1	1	1	1
ab1_simplex.20.fq.seed1.ngs	4	4	3	3	2	2	4187615	4187615	4184421	4184421	4174418	4174418	4	3898740	4187615	3896718	38.95	38.95	3898740	3898740	3898740	3898740	3647967.2	3920294.5	1	1	1	1	2	1	3898740	0	0	0	0	1 + 2 part	284965	99.980	1.002	0.00	0.31	0.56	3895945	3902410	3895945	3895945	3895945	3895945	3624593.6	3895176.0	1	1	1	1
ab1_simplex.20.fq.seed1.ont	4	4	3	3	2	2	4187673	4187673	4184479	4184479	4174478	4174478	4	3898800	4187673	3896718	38.95	38.95	3898800	3898800	3898800	3898800	3648028.4	3920414.6	1	1	1	1	2	1	3898800	0	0	0	0	1 + 2 part	284963	99.980	1.002	0.00	3.46	3.31	3896005	3902470	3896005	3896005	3896005	3896005	3624655.0	3895296.0	1	1	1	1
ab1_simplex.20.fq.seed2.ngs	3	3	2	2	2	2	4166074	4166074	4164736	4164736	4164736	4164736	3	3889072	4166074	3896718	38.93	38.95	3889072	3889072	3889072	3889072	3648728.6	3900942.7	1	1	1	1	0	0	0	0	0	0	0	1 + 1 part	274449	99.802	1.001	0.00	0.23	0.64	3889033	3891586	3889033	3889033	3889033	3889033	3630416.6	3881364.8	1	1	1	1
ab1_simplex.20.fq.seed2.ont	3	3	2	2	2	2	4166143	4166143	4164805	4164805	4164805	4164805	3	3889141	4166143	3896718	38.93	38.95	3889141	3889141	3889141	3889141	3648797.0	3901080.4	1	1	1	1	0	0	0	0	0	0	0	1 + 1 part	274449	99.802	1.001	0.00	3.24	3.70	3889102	3891655	3889102	3889102	3889102	3889102	3630485.3	3881502.6	1	1	1	1
ab1_simplex.20.fq.seed3.ngs	2	2	2	2	2	2	4172259	4172259	4172259	4172259	4172259	4172259	2	3896598	4172259	3896718	38.95	38.95	3896598	3896598	3896598	3896598	3657362.8	3915978.8	1	1	1	1	2	1	3896598	0	0	0	0	0 + 1 part	273108	99.995	1.001	0.00	0.13	0.69	3893803	3898909	3893803	3893803	3893803	3893803	3633934.2	3890893.5	1	1	1	1
ab1_simplex.20.fq.seed3.ont	2	2	2	2	2	2	4172517	4172517	4172517	4172517	4172517	4172517	2	3896852	4172517	3896718	38.95	38.95	3896852	3896852	3896852	3896852	3657611.6	3916487.3	1	1	1	1	2	1	3896852	0	0	0	0	0 + 1 part	273112	99.995	1.001	0.00	3.95	3.26	3894057	3899163	3894057	3894057	3894057	3894057	3634183.6	3891401.2	1	1	1	1
ab1_simplex.20.fq.seed4.ngs	3	3	3	3	2	2	4183332	4183332	4183332	4183332	4172565	4172565	3	3896782	4183332	3896718	38.94	38.95	3896782	3896782	3896782	3896782	3648068.6	3916393.8	1	1	1	1	0	0	0	0	0	0	0	1 + 1 part	283998	100.000	1.001	0.00	0.08	0.44	3896743	3899295	3896743	3896743	3896743	3896743	3629789.0	3896769.7	1	1	1	1
ab1_simplex.20.fq.seed4.ont	3	3	3	3	2	2	4183394	4183394	4183394	4183394	4172634	4172634	3	3896843	4183394	3896718	38.93	38.95	3896843	3896843	3896843	3896843	3648129.2	3916516.9	1	1	1	1	0	0	0	0	0	0	0	1 + 1 part	283999	100.000	1.001	0.00	2.92	3.77	3896804	3899356	3896804	3896804	3896804	3896804	3629848.9	3896891.7	1	1	1	1
ab1_simplex.20.fq.seed5.ngs	3	3	3	3	2	2	4183229	4183229	4183229	4183229	4172462	4172462	3	3896776	4183229	3896718	38.94	38.95	3896776	3896776	3896776	3896776	3648134.5	3916368.1	1	1	1	1	0	0	0	0	0	0	0	1 + 1 part	283901	100.000	1.001	0.00	0.03	0.36	3896737	3899289	3896737	3896737	3896737	3896737	3629867.2	3896757.7	1	1	1	1
ab1_simplex.20.fq.seed5.ont	3	3	3	3	2	2	4183294	4183294	4183294	4183294	4172544	4172544	3	3896858	4183294	3896718	38.93	38.95	3896858	3896858	3896858	3896858	3648230.5	3916532.0	1	1	1	1	0	0	0	0	0	0	0	1 + 1 part	283884	100.000	1.001	0.00	3.08	3.64	3896819	3899371	3896819	3896819	3896819	3896819	3629963.6	3896921.7	1	1	1	1
ab1_simplex.30.fq.seed1.ngs	4	4	3	3	2	2	4185037	4185037	4183226	4183226	4172438	4172438	4	3896777	4185037	3896718	38.94	38.95	3896777	3896777	3896777	3896777	3646557.9	3916367.5	1	1	1	1	0	0	0	0	0	0	0	2 + 1 part	285708	100.000	1.001	0.00	0.03	0.41	3896738	3899290	3896738	3896738	3896738	3896738	3628300.9	3896759.7	1	1	1	1
ab1_simplex.30.fq.seed1.ont	4	4	3	3	2	2	4185067	4185067	4183256	4183256	4172476	4172476	4	3896818	4185067	3896718	38.94	38.95	3896818	3896818	3896818	3896818	3646607.7	3916449.0	1	1	1	1	0	0	0	0	0	0	0	2 + 1 part	285697	100.000	1.001	0.00	1.97	2.31	3896779	3899331	3896779	3896779	3896779	3896779	3628351.3	3896841.7	1	1	1	1
ab1_simplex.30.fq.seed2.ngs	5	4	3	3	2	2	4186959	4186099	4183239	4183239	4172450	4172450	5	3896783	4186959	3896718	38.95	38.95	3896783	3896783	3896783	3896783	3644897.3	3916381.8	1	1	1	1	2	1	3896783	0	0	0	0	2 + 1 part	286764	99.995	1.001	0.00	0.08	0.62	3893988	3899953	3893988	3893988	3893988	3893988	3621520.1	3891263.4	1	1	1	1
ab1_simplex.30.fq.seed2.ont	5	4	3	3	2	2	4186993	4186133	4183273	4183273	4172494	4172494	5	3896825	4186993	3896718	38.95	38.95	3896825	3896825	3896825	3896825	3644946.0	3916466.0	1	1	1	1	2	1	3896825	0	0	0	0	2 + 1 part	286756	99.995	1.001	0.00	2.26	2.36	3894030	3899995	3894030	3894030	3894030	3894030	3621568.8	3891347.4	1	1	1	1
ab1_simplex.30.fq.seed3.ngs	3	3	2	2	2	2	4173923	4173923	4172446	4172446	4172446	4172446	3	3896787	4173923	3896718	38.95	38.95	3896787	3896787	3896787	3896787	3656257.9	3916357.0	1	1	1	1	2	1	3896787	0	0	0	0	1 + 1 part	274584	99.995	1.001	0.00	0.05	0.54	3893992	3899097	3893992	3893992	3893992	3893992	3632838.2	3891271.3	1	1	1	1
ab1_simplex.30.fq.seed3.ont	4	3	2	2	2	2	4174752	4173981	4172504	4172504	4172504	4172504	4	3896844	4174752	3896718	38.95	38.95	3896844	3896844	3896844	3896844	3655638.6	3916471.3	1	1	1	1	2	1	3896844	0	0	0	0	2 + 1 part	275356	99.995	1.001	0.00	2.26	2.51	3894049	3899154	3894049	3894049	3894049	3894049	3632223.1	3891385.2	1	1	1	1
ab1_simplex.30.fq.seed4.ngs	4	3	3	3	2	2	4183808	4183201	4183201	4183201	4172436	4172436	4	3896778	4183808	3896718	38.94	38.95	3896778	3896778	3896778	3896778	3647629.7	3916368.2	1	1	1	1	0	0	0	0	0	0	0	1 + 1 part	283871	100.000	1.001	0.00	0.05	0.44	3896739	3899898	3896739	3896739	3896739	3896739	3629368.7	3896761.8	1	1	1	1
ab1_simplex.30.fq.seed4.ont	4	3	3	3	2	2	4183869	4183262	4183262	4183262	4172501	4172501	4	3896837	4183869	3896718	38.94	38.95	3896837	3896837	3896837	3896837	3647687.2	3916487.0	1	1	1	1	0	0	0	0	0	0	0	1 + 1 part	283873	100.000	1.001	0.00	2.15	2.46	3896798	3899957	3896798	3896798	3896798	3896798	3629425.7	3896879.8	1	1	1	1
ab1_simplex.30.fq.seed5.ngs	4	3	3	3	2	2	4183617	4183096	4183096	4183096	4172308	4172308	4	3896654	4183617	3896718	38.94	38.95	3896654	3896654	3896654	3896654	3647564.8	3916119.7	1	1	1	1	2	1	3896654	0	0	0	0	2 + 1 part	284411	99.995	1.001	0.00	0.03	0.56	3893859	3898964	3893859	3893859	3893859	3893859	3624172.8	3891005.4	1	1	1	1
ab1_simplex.30.fq.seed5.ont	4	3	3	3	2	2	4183811	4183290	4183290	4183290	4172500	4172500	4	3896843	4183811	3896718	38.94	38.95	3896843	3896843	3896843	3896843	3647748.2	3916498.2	1	1	1	1	2	1	3896843	0	0	0	0	2 + 1 part	284416	99.995	1.001	0.00	2.33	2.74	3894048	3899153	3894048	3894048	3894048	3894048	3624356.6	3891383.2	1	1	1	1
ab1_simplex.40.fq.seed1.ngs	5	4	3	3	2	2	4185488	4185042	4183231	4183231	4172442	4172442	4	3896780	4185042	3896718	38.94	38.95	3896780	3896780	3896780	3896780	3646559.2	3916373.6	1	1	1	1	0	0	0	0	0	0	0	2 + 1 part	285710	100.000	1.001	0.00	0.05	0.49	3896741	3899293	3896741	3896741	3896741	3896741	3628302.2	3896765.7	1	1	1	1
ab1_simplex.40.fq.seed1.ont	5	4	3	3	2	2	4185519	4185073	4183262	4183262	4172474	4172474	4	3896813	4185073	3896718	38.94	38.95	3896813	3896813	3896813	3896813	3646593.5	3916439.5	1	1	1	1	0	0	0	0	0	0	0	2 + 1 part	285708	100.000	1.001	0.00	1.67	1.87	3896774	3899326	3896774	3896774	3896774	3896774	3628336.7	3896831.7	1	1	1	1
ab1_simplex.40.fq.seed2.ngs	4	4	3	3	2	2	4186045	4186045	4182821	4182821	4172031	4172031	4	3896369	4186045	3896718	38.95	38.95	3896369	3896369	3896369	3896369	3644922.1	3915553.5	1	1	1	1	1	1	3896369	0	0	0	0	1 + 2 part	285157	99.929	1.002	0.00	0.08	0.56	3893984	3900456	3893984	3893984	3893984	3893984	3622303.5	3891255.6	1	1	1	1
ab1_simplex.40.fq.seed2.ont	4	4	3	3	2	2	4186082	4186082	4182858	4182858	4172073	4172073	4	3896412	4186082	3896718	38.94	38.95	3896412	3896412	3896412	3896412	3644969.7	3915639.3	1	1	1	1	1	1	3896412	0	0	0	0	1 + 2 part	285151	99.995	1.001	0.00	1.64	1.87	3894027	3900499	3894027	3894027	3894027	3894027	3622351.5	3891341.5	1	1	1	1
ab1_simplex.40.fq.seed3.ngs	4	3	2	2	2	2	4174760	4173987	4172449	4172449	4172449	4172449	4	3896789	4174760	3896718	38.96	38.95	3896789	3896789	3896789	3896789	3655528.9	3916361.4	1	1	1	1	2	1	3896789	0	0	0	0	1 + 2 part	274418	99.995	1.001	0.00	0.08	0.64	3893994	3900100	3893994	3893994	3893994	3893994	3632113.8	3891275.5	1	1	1	1
ab1_simplex.40.fq.seed3.ont	4	3	2	2	2	2	4174808	4174035	4172497	4172497	4172497	4172497	4	3896834	4174808	3896718	38.95	38.95	3896834	3896834	3896834	3896834	3655571.3	3916451.8	1	1	1	1	2	1	3896834	0	0	0	0	1 + 2 part	274421	99.995	1.001	0.00	1.92	2.10	3894039	3900145	3894039	3894039	3894039	3894039	3632156.0	3891365.4	1	1	1	1
ab1_simplex.40.fq.seed4.ngs	5	4	3	3	2	2	4185968	4185464	4183216	4183216	4172428	4172428	5	3896774	4185968	3896718	38.95	38.95	3896774	3896774	3896774	3896774	3645740.8	3916361.0	1	1	1	1	0	0	0	0	0	0	0	2 + 2 part	285718	100.000	1.001	0.00	0.00	0.31	3896735	3900211	3896735	3896735	3896735	3896735	3627488.6	3896753.9	1	1	1	1
ab1_simplex.40.fq.seed4.ont	5	4	3	3	2	2	4186012	4185508	4183260	4183260	4172475	4172475	5	3896818	4186012	3896718	38.94	38.95	3896818	3896818	3896818	3896818	3645784.8	3916449.4	1	1	1	1	0	0	0	0	0	0	0	2 + 2 part	285718	100.000	1.001	0.00	1.59	1.85	3896779	3900255	3896779	3896779	3896779	3896779	3627532.3	3896841.9	1	1	1	1
ab1_simplex.40.fq.seed5.ngs	4	4	3	3	2	2	4185545	4185545	4183228	4183228	4172440	4172440	4	3896778	4185545	3896718	38.94	38.95	3896778	3896778	3896778	3896778	3646117.8	3916370.2	1	1	1	1	0	0	0	0	0	0	0	1 + 1 part	283898	100.000	1.001	0.00	0.15	0.49	3896739	3901487	3896739	3896739	3896739	3896739	3627863.6	3896762.9	1	1	1	1
ab1_simplex.40.fq.seed5.ont	4	4	3	3	2	2	4185592	4185592	4183275	4183275	4172490	4172490	4	3896826	4185592	3896718	38.94	38.95	3896826	3896826	3896826	3896826	3646166.5	3916466.4	1	1	1	1	0	0	0	0	0	0	0	1 + 1 part	283897	100.000	1.001	0.00	2.00	2.13	3896787	3901535	3896787	3896787	3896787	3896787	3627912.2	3896858.9	1	1	1	1
ab1_simplex.50.fq.seed1.ngs	5	4	3	3	2	2	4185472	4185026	4183218	4183218	4172430	4172430	4	3896773	4185026	3896718	38.94	38.95	3896773	3896773	3896773	3896773	3646559.5	3916358.9	1	1	1	1	0	0	0	0	0	0	0	2 + 1 part	285701	100.000	1.001	0.00	0.05	0.54	3896734	3899286	3896734	3896734	3896734	3896734	3628303.0	3896751.7	1	1	1	1
ab1_simplex.50.fq.seed1.ont	5	4	3	3	2	2	4185504	4185058	4183250	4183250	4172461	4172461	4	3896803	4185058	3896718	38.94	38.95	3896803	3896803	3896803	3896803	3646587.6	3916419.1	1	1	1	1	0	0	0	0	0	0	0	2 + 1 part	285703	100.000	1.001	0.00	1.49	1.87	3896764	3899316	3896764	3896764	3896764	3896764	3628331.1	3896811.7	1	1	1	1
ab1_simplex.50.fq.seed2.ngs	5	4	3	3	2	2	4191756	4191162	4188019	4188019	4177231	4177231	5	3901566	4191756	3896718	38.96	38.95	3901566	3901566	3901566	3901566	3649624.4	3925953.9	1	1	1	1	3	1	3901566	0	0	0	0	1 + 2 part	285078	99.995	1.002	0.00	0.28	0.56	2648074	3903357	2648074	2648074	1247618	1247618	2044218.2	2198995.1	1	1	2	2
ab1_simplex.50.fq.seed2.ont	5	4	3	3	2	2	4191795	4191201	4188058	4188058	4177271	4177271	5	3901606	4191795	3896718	38.96	38.95	3901606	3901606	3901606	3901606	3649664.9	3926034.0	1	1	1	1	3	1	3901606	0	0	0	0	1 + 2 part	285077	99.995	1.002	0.00	1.84	1.84	2648096	3903397	2648096	2648096	1247636	1247636	2044237.7	2199036.5	1	1	2	2
ab1_simplex.50.fq.seed3.ngs	5	3	3	3	2	2	4184559	4183210	4183210	4183210	4172445	4172445	5	3896786	4184559	3896718	38.94	38.95	3896786	3896786	3896786	3896786	3646990.2	3916384.5	1	1	1	1	2	1	3896786	0	0	0	0	1 + 1 part	283872	99.995	1.001	0.00	0.15	0.67	3893987	3900441	3893987	3893987	3893987	3893987	3623595.4	3891261.5	1	1	1	1
ab1_simplex.50.fq.seed3.ont	5	3	3	3	2	2	4184578	4183229	4183229	4183229	4172480	4172480	5	3896820	4184578	3896718	38.94	38.95	3896820	3896820	3896820	3896820	3647037.1	3916452.5	1	1	1	1	2	1	3896820	0	0	0	0	1 + 1 part	283857	99.995	1.001	0.00	1.79	1.77	3894021	3900475	3894021	3894021	3894021	3894021	3623642.2	3891329.5	1	1	1	1
